"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"RIYZ66E5","journalArticle","2009","Besson, Rémy; Leblanc, Audrey; Besson, Rémy; Leblanc, Audrey","La Part de l’introduction","Conserveries mémorielles. Revue transdisciplinaire de jeunes chercheurs","","1718-5556","","http://cm.revues.org/336","Il est désormais admis que toutes les images prises avec un appareil photographique ou une caméra médiatisent le réel, y compris celles identifiées comme documentaires. Elles en sont une interprétation. En amont de la diffusion, les contraintes techniques, l’exercice d’une subjectivité, le contexte (historique, économique, politique, culturel, etc.) sont autant d’éléments qui influent sur la mise en images du réel. Et ces formes visuelles font, de plus, l’objet a posteriori d’interprétations,...","2009-12-26","2021-06-17 19:58:03","2021-06-17 19:58:03","2016-03-30 14:17:02","","","#6","","","","","","","","","","","fr","Conserveries mémorielles est mis à disposition selon les termes de la licence Creative Commons Attribution - Pas de Modification 4.0 International.","","","","cm.revues.org","","Number: #6","","","","","","","","","Besson, Rémy; Leblanc, Audrey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2E25LKZ9","journalArticle","2016","Besson, Rémy","Man on Bridge : une forme qui échappe aux catégories.","Entrelacs. Cinéma et audiovisuel","","1266-7188","10.4000/entrelacs.1878","http://entrelacs.revues.org/1878","Le site du projet Man on Bridge donne accès à un corpus d’environ 5000 images prises par un photographe irlandais, Arthur Fields (1901-1994). Celui-ci a travaillé comme photographe de rue sur le pont O’Connell à Dublin pendant plus de cinquante ans (1932-1988). L’étude sémiopragmatique menée dans la première partie de cet article n’a conduit ni à une réévaluation de la qualité esthétique des photographies collectées, ni à identifier des aspects particulièrement originaux dans la forme prise par l’interface. Ce constat conduit à considérer que l’intérêt du site Man on Bridge se situe moins au niveau formel, qu’au niveau des fonctionnalités de l’interface et des usages de la part des internautes. Cela mène à adopter six désignations complémentaires (webdocumentaire, documentaire interactif, fonds d’archives en ligne, collection, élément d’un projet transmédia et base de données) de ce site et, ainsi, à trouver un modèle interprétatif adapté à cette forme symptomatique de ce que l’avènement de l’époque du numérique fait à la pratique cinématographique.","2016-01-10","2021-06-17 19:58:03","2021-06-28 12:51:33","2016-03-30 14:18:25","","","12","","","","Man on Bridge","","","","","","","fr","Tous droits réservés","","","","entrelacs.revues.org","","Number: 12","","","","Axe 3; Éditorialisation, humanités et cultures numériques","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B6ADSZJD","magazineArticle","2011","Besson, Remy; Paterman, Simone","« Am I Making a Home Movie? »","le magazine","","","","http://lemagazine.jeudepaume.org/2011/12/%c2%ab%c2%a0-am-i-making-a-home-movie-%c2%a0%c2%bb/","à propos de Diary de David Perlov","2011-12-22","2021-06-17 19:58:03","2021-06-17 19:58:03","2016-03-30 14:22:41","","","","","","","« Am I Making a Home Movie?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J4TLH29R","encyclopediaArticle","2016","Besson","Encyclopédie critique du témoignage et de la mémoire | Archives visuelles","","","","","http://memories-testimony.com/notice/archives-visuelles/","","2016-03-30","2021-06-17 19:58:03","2021-06-17 19:58:03","2016-03-30 14:20:26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q3JHG9FT","magazineArticle","2010","Besson, Remy","Puissance de la parole","le magazine","","","","http://lemagazine.jeudepaume.org/2010/04/puissance-de-la-parole/","Autour du colloque ""Puissance de la parole"", retour sur une séance du séminaire ""L’histoire vue par les historiens"" de l'EHESS, consacrée à l’œuvre Entre l’écoute et la parole d'Esther Shalev-Gerz.","2010-04-21","2021-06-17 19:58:03","2021-06-17 19:58:03","2016-03-30 14:24:57","","","","","","","Rémy Besson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UAVUUHRR","blogPost","2016","Besson, Remy","Cinémadoc | Images animées, archives visuelles et intermédialité","Cinémadoc","","","","http://cinemadoc.hypotheses.org/","","2016-03-30","2021-06-17 19:58:02","2021-06-17 19:58:02","2016-03-30 14:29:18","","","","","","","","","","","","","","fr","","Carnet de recherche","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PQAQEMVE","blogPost","2016","L'atelier deuchronie","L'atelier d'euchronie","L'atelier d'euchronie","","","","http://euchronie.hypotheses.org/","Euchronie est un projet collaboratif francophone s’inscrivant dans le domaine des humanités numériques. Partant du constat qu’une abondante production de contenu sur le passé est autopubliée sur le web, le projet vise à agréger, indexer et hiérarchiser une partie de cette multiplicité de contenus. Le projet fait ainsi émerger un nouvel objet de recherche que nous proposons de nommer des connaissances humanistes sur le passé autopubliées en ligne. C’est à la fois une base de données et un média.","2016-03-30","2021-06-17 19:58:02","2021-08-07 11:09:37","2016-03-30 14:30:43","","","","","","","","","","","","","","Français","","Blog","","","","","","<p><span style=""font-size: 13px; color: #000000; font-weight: normal; text-decoration: none; font-family: 'Arial'; font-style: normal; text-decoration-skip-ink: none;"">Voir la définition de « pays signataire » à l’article 2 L.d.a.</span></p>","","","Deep Fakes; Humanités numériques; média; production; base de données","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B2BU6YI2","journalArticle","2014","Besson, Rémy","Compte rendu de Ariane Beauvillard et Laurent Bihl, La Grande guerre au petit écran","Lectures","","2116-5289","","https://lectures.revues.org/15138","Dans La Grande Guerre au petit écran, Ariane Beauvillard et Laurent Bihl abordent la manière dont le premier conflit mondial a été représenté à la télévision entre le début des années 1960 et 2013. Pour cela, ils ont choisi deux corpus, des fictions télévisuelles et des émissions commémorant le 11 novembre 1918. S’inscrivant dans une tendance plus générale de (re)découverte des fonds de l’Institut national de l’audiovisuel (INA), l’idée qui consiste à analyser quarante-deux téléfilms sur une ...","2014-07-09","2021-06-17 19:58:02","2021-06-17 19:58:02","2016-03-29 22:57:32","","","","","","","","","","","","","","fr","© Lectures - Toute reproduction interdite sans autorisation explicite de la rédaction / Any replication is submitted to the authorization of the editors","","","","lectures.revues.org","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R9XC5FG7","journalArticle","2016","Besson, Rémy","Numériser, filmer et partager les archives : penser une forme créatrice de lien(s)","Bulletin de l'AFAS. Sonorités","","1246-7529","","http://journals.openedition.org/afas/2980","Je cherche à mettre en évidence les voies conceptuelles, matérielles et épistémologiques par lesquelles la performativité et la générativité font désormais partie des archives contemporaines, ce qui les rend moins semblables à des entrepôts, et plus similaires à des espaces ouverts et non-finis, plus accessibles, plus ouvertes à l’improvisation, plus imprévisibles et fluides, qu’elles ne l’étaient auparavant. Cet article porte sur le rôle que peut jouer la réalisation d’entretiens sonores et ...","2016-09-12","2021-06-17 20:17:05","2021-06-17 20:17:05","2021-06-17 20:17:05","","","42","","","","Numériser, filmer et partager les archives","","","","","","","fr","","","","","journals-openedition-org.acces.bibl.ulaval.ca","","Number: 42 Publisher: Association française des archives orales sonores et audiovisuelles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9CZRTZK","journalArticle","2015","Besson, Rémy","Archives visuelles et documentaire interactif : vers un nouveau mode de médiation du passé ?","Synoptique","","","","https://papyrus.bib.umontreal.ca/xmlui/handle/1866/24744","","2015","2021-06-17 20:17:58","2021-06-28 12:54:01","2021-06-17 20:17:58","86-104","","2","4","","","Archives visuelles et documentaire interactif","","","","","","","fra","","","","","papyrus.bib.umontreal.ca","","Accepted: 2021-02-08T19:17:14Z Issue: 2","","","","médiation; Archives; Documentaire; Axe 3; Éditorialisation, humanités et cultures numériques; interactif; passé","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R7RE5YG2","journalArticle","2015","Besson, Rémy; Hellégouarch, Solenn; Lavoie, Pierre; Despoix, Philippe","L’archive de la troupe de théâtre Dora Wasserman","Intermédialités","","","","https://www-erudit-org.acces.bibl.ulaval.ca/en/journals/im/2015-n26-im02640/1037322ar/","","2015","2021-06-17 20:18:25","2021-06-28 13:01:43","2021-06-17 20:18:25","","","26","","","","","","","","","","","Français","","","","","","","","","","","Archives numériques; théâtre; Axe 3; Éditorialisation, humanités et cultures numériques","","","","","Hellégouarch, Solenn; Lavoie, Pierre; Despoix, Philippe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A2TQJJQ6","conferencePaper","2015","Besson, Rémy","Les ressources de la vidéo pour l’archivage en ligne","Éduquer/Former","","","","https://papyrus.bib.umontreal.ca/xmlui/handle/1866/24749","Cet article vise à comprendre en quoi l’usage d’entretiens filmés avec des acteurs de l’histoire peut constituer un moyen de repenser la conception des archives en ligne. En effet, si ce  type d’interfaces se résume bien souvent à la numérisation de documents accompagnés de  quelques métadonnées, il est aussi possible de les penser comme de véritables médiations  culturelles. Celles-ci conduisent alors à reconsidérer les rapports trop souvent perçus comme  allant de soi entre histoire et mémoire, document et témoignage, subjectivité et supposée  objectivité, passé et présent, ordre et désordre.","2015","2021-06-17 20:18:51","2021-06-28 13:03:24","2021-06-17 20:18:51","","","","","","","","","","","","Institut supérieur de pédagogie","","fra","","","","","papyrus.bib.umontreal.ca","","Accepted: 2021-02-09T14:00:14Z Issue: 46","","","","Archives numériques; vidéo; Axe 3; Éditorialisation, humanités et cultures numériques","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Éduquer/Former","","","","","","","","","","","","","","",""
"IAJFHU8J","journalArticle","2020","Besson, Rémy","De Zotero et Papyrus à Internet Archive: Quelles solutions pour diffuser les résultats de la recherche en Sciences Humaines et Sociales ?","I2D: information, données & documents","","0012-4508, 2428-2111","","https://dialnet.unirioja.es/servlet/articulo?codigo=7403825","Autoría: Rémy Besson. Localización: I2D: information, données & documents. Nº. 1, 2020. Artículo de Revista en Dialnet.","2020","2021-06-17 20:29:10","2021-06-28 13:08:06","2021-06-17 20:29:10","33-38","","1","","","","De Zotero et Papyrus à Internet Archive","","","","","","","fre","","","","","dialnet.unirioja.es","","Publisher: Association Française des Documentalistes et des Bibliothécaires Spécialisés Section: I2D: information, données & documents","","","","Archives numériques; Axe 3; Éditorialisation, humanités et cultures numériques; Sciences humaines et sociales","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
